Datetime,year,month,day,dayofweek,hour,predictions
2019-01-01 00:00:00,2019,1,1,1,0,16178.021
2019-01-01 01:00:00,2019,1,1,1,1,15646.946
2019-01-01 02:00:00,2019,1,1,1,2,15447.619
2019-01-01 03:00:00,2019,1,1,1,3,15543.891
2019-01-01 04:00:00,2019,1,1,1,4,15543.891
2019-01-01 05:00:00,2019,1,1,1,5,15665.889
2019-01-01 06:00:00,2019,1,1,1,6,15880.89
2019-01-01 07:00:00,2019,1,1,1,7,16961.074
2019-01-01 08:00:00,2019,1,1,1,8,17352.049
2019-01-01 09:00:00,2019,1,1,1,9,16885.754
2019-01-01 10:00:00,2019,1,1,1,10,16694.469
2019-01-01 11:00:00,2019,1,1,1,11,16677.055
2019-01-01 12:00:00,2019,1,1,1,12,16763.518
2019-01-01 13:00:00,2019,1,1,1,13,16738.592
2019-01-01 14:00:00,2019,1,1,1,14,16612.812
2019-01-01 15:00:00,2019,1,1,1,15,16549.627
2019-01-01 16:00:00,2019,1,1,1,16,16549.627
2019-01-01 17:00:00,2019,1,1,1,17,16587.596
2019-01-01 18:00:00,2019,1,1,1,18,16902.674
2019-01-01 19:00:00,2019,1,1,1,19,17431.46
2019-01-01 20:00:00,2019,1,1,1,20,17479.994
2019-01-01 21:00:00,2019,1,1,1,21,17479.994
2019-01-01 22:00:00,2019,1,1,1,22,17450.95
2019-01-01 23:00:00,2019,1,1,1,23,17608.281
2019-01-02 00:00:00,2019,1,2,2,0,16635.25
2019-01-02 01:00:00,2019,1,2,2,1,16104.171
2019-01-02 02:00:00,2019,1,2,2,2,15904.846
2019-01-02 03:00:00,2019,1,2,2,3,16001.116
2019-01-02 04:00:00,2019,1,2,2,4,16001.116
2019-01-02 05:00:00,2019,1,2,2,5,16123.114
2019-01-02 06:00:00,2019,1,2,2,6,17039.43
2019-01-02 07:00:00,2019,1,2,2,7,18357.799
2019-01-02 08:00:00,2019,1,2,2,8,18755.742
2019-01-02 09:00:00,2019,1,2,2,9,18524.678
2019-01-02 10:00:00,2019,1,2,2,10,18281.588
2019-01-02 11:00:00,2019,1,2,2,11,18357.629
2019-01-02 12:00:00,2019,1,2,2,12,18444.092
2019-01-02 13:00:00,2019,1,2,2,13,18419.166
2019-01-02 14:00:00,2019,1,2,2,14,18293.387
2019-01-02 15:00:00,2019,1,2,2,15,18230.201
2019-01-02 16:00:00,2019,1,2,2,16,18230.201
2019-01-02 17:00:00,2019,1,2,2,17,18230.201
2019-01-02 18:00:00,2019,1,2,2,18,18730.748
2019-01-02 19:00:00,2019,1,2,2,19,19258.307
2019-01-02 20:00:00,2019,1,2,2,20,19306.84
2019-01-02 21:00:00,2019,1,2,2,21,19306.84
2019-01-02 22:00:00,2019,1,2,2,22,19091.8
2019-01-02 23:00:00,2019,1,2,2,23,18593.83
2019-01-03 00:00:00,2019,1,3,3,0,17634.256
2019-01-03 01:00:00,2019,1,3,3,1,17200.902
2019-01-03 02:00:00,2019,1,3,3,2,17128.525
2019-01-03 03:00:00,2019,1,3,3,3,17238.52
2019-01-03 04:00:00,2019,1,3,3,4,17238.52
2019-01-03 05:00:00,2019,1,3,3,5,17348.514
2019-01-03 06:00:00,2019,1,3,3,6,18132.746
2019-01-03 07:00:00,2019,1,3,3,7,19552.775
2019-01-03 08:00:00,2019,1,3,3,8,20171.908
2019-01-03 09:00:00,2019,1,3,3,9,19904.291
2019-01-03 10:00:00,2019,1,3,3,10,19463.084
2019-01-03 11:00:00,2019,1,3,3,11,19404.518
2019-01-03 12:00:00,2019,1,3,3,12,18955.361
2019-01-03 13:00:00,2019,1,3,3,13,18666.797
2019-01-03 14:00:00,2019,1,3,3,14,18541.018
2019-01-03 15:00:00,2019,1,3,3,15,18477.832
2019-01-03 16:00:00,2019,1,3,3,16,18477.832
2019-01-03 17:00:00,2019,1,3,3,17,18477.832
2019-01-03 18:00:00,2019,1,3,3,18,18748.256
2019-01-03 19:00:00,2019,1,3,3,19,19275.814
2019-01-03 20:00:00,2019,1,3,3,20,19324.348
2019-01-03 21:00:00,2019,1,3,3,21,19324.348
2019-01-03 22:00:00,2019,1,3,3,22,19109.309
2019-01-03 23:00:00,2019,1,3,3,23,18600.58
2019-01-04 00:00:00,2019,1,4,4,0,17634.256
2019-01-04 01:00:00,2019,1,4,4,1,17200.902
2019-01-04 02:00:00,2019,1,4,4,2,17128.525
2019-01-04 03:00:00,2019,1,4,4,3,17238.52
2019-01-04 04:00:00,2019,1,4,4,4,17238.52
2019-01-04 05:00:00,2019,1,4,4,5,17348.514
2019-01-04 06:00:00,2019,1,4,4,6,18136.43
2019-01-04 07:00:00,2019,1,4,4,7,19556.459
2019-01-04 08:00:00,2019,1,4,4,8,20179.777
2019-01-04 09:00:00,2019,1,4,4,9,19633.633
2019-01-04 10:00:00,2019,1,4,4,10,19262.596
2019-01-04 11:00:00,2019,1,4,4,11,19191.088
2019-01-04 12:00:00,2019,1,4,4,12,18721.111
2019-01-04 13:00:00,2019,1,4,4,13,18411.783
2019-01-04 14:00:00,2019,1,4,4,14,18276.424
2019-01-04 15:00:00,2019,1,4,4,15,18186.32
2019-01-04 16:00:00,2019,1,4,4,16,18186.32
2019-01-04 17:00:00,2019,1,4,4,17,18186.32
2019-01-04 18:00:00,2019,1,4,4,18,18276.498
2019-01-04 19:00:00,2019,1,4,4,19,18707.63
2019-01-04 20:00:00,2019,1,4,4,20,18756.164
2019-01-04 21:00:00,2019,1,4,4,21,18756.164
2019-01-04 22:00:00,2019,1,4,4,22,18584.512
2019-01-04 23:00:00,2019,1,4,4,23,18065.576
2019-01-05 00:00:00,2019,1,5,5,0,17145.383
2019-01-05 01:00:00,2019,1,5,5,1,16669.264
2019-01-05 02:00:00,2019,1,5,5,2,16513.318
2019-01-05 03:00:00,2019,1,5,5,3,16490.95
2019-01-05 04:00:00,2019,1,5,5,4,16490.95
2019-01-05 05:00:00,2019,1,5,5,5,16516.953
2019-01-05 06:00:00,2019,1,5,5,6,16458.234
2019-01-05 07:00:00,2019,1,5,5,7,16750.768
2019-01-05 08:00:00,2019,1,5,5,8,17192.096
2019-01-05 09:00:00,2019,1,5,5,9,17425.668
2019-01-05 10:00:00,2019,1,5,5,10,17210.42
2019-01-05 11:00:00,2019,1,5,5,11,17205.076
2019-01-05 12:00:00,2019,1,5,5,12,17118.83
2019-01-05 13:00:00,2019,1,5,5,13,16669.145
2019-01-05 14:00:00,2019,1,5,5,14,16290.73
2019-01-05 15:00:00,2019,1,5,5,15,16183.1875
2019-01-05 16:00:00,2019,1,5,5,16,16183.1875
2019-01-05 17:00:00,2019,1,5,5,17,16203.479
2019-01-05 18:00:00,2019,1,5,5,18,16469.13
2019-01-05 19:00:00,2019,1,5,5,19,17068.748
2019-01-05 20:00:00,2019,1,5,5,20,17140.096
2019-01-05 21:00:00,2019,1,5,5,21,17140.096
2019-01-05 22:00:00,2019,1,5,5,22,16847.277
2019-01-05 23:00:00,2019,1,5,5,23,16254.44
2019-01-06 00:00:00,2019,1,6,6,0,15850.939
2019-01-06 01:00:00,2019,1,6,6,1,15565.652
2019-01-06 02:00:00,2019,1,6,6,2,15448.76
2019-01-06 03:00:00,2019,1,6,6,3,15451.181
2019-01-06 04:00:00,2019,1,6,6,4,15451.181
2019-01-06 05:00:00,2019,1,6,6,5,15458.0205
2019-01-06 06:00:00,2019,1,6,6,6,15315.947
2019-01-06 07:00:00,2019,1,6,6,7,15691.137
2019-01-06 08:00:00,2019,1,6,6,8,16165.702
2019-01-06 09:00:00,2019,1,6,6,9,16282.771
2019-01-06 10:00:00,2019,1,6,6,10,16342.301
2019-01-06 11:00:00,2019,1,6,6,11,16336.957
2019-01-06 12:00:00,2019,1,6,6,12,16292.8545
2019-01-06 13:00:00,2019,1,6,6,13,15957.877
2019-01-06 14:00:00,2019,1,6,6,14,15596.121
2019-01-06 15:00:00,2019,1,6,6,15,15495.247
2019-01-06 16:00:00,2019,1,6,6,16,15495.247
2019-01-06 17:00:00,2019,1,6,6,17,15693.651
2019-01-06 18:00:00,2019,1,6,6,18,16293.67
2019-01-06 19:00:00,2019,1,6,6,19,17046.494
2019-01-06 20:00:00,2019,1,6,6,20,17131.713
2019-01-06 21:00:00,2019,1,6,6,21,17131.713
2019-01-06 22:00:00,2019,1,6,6,22,16911.451
2019-01-06 23:00:00,2019,1,6,6,23,16277.346
2019-01-07 00:00:00,2019,1,7,0,0,16396.963
2019-01-07 01:00:00,2019,1,7,0,1,16332.903
2019-01-07 02:00:00,2019,1,7,0,2,16333.338
2019-01-07 03:00:00,2019,1,7,0,3,16345.487
2019-01-07 04:00:00,2019,1,7,0,4,16345.487
2019-01-07 05:00:00,2019,1,7,0,5,16487.512
2019-01-07 06:00:00,2019,1,7,0,6,17682.473
2019-01-07 07:00:00,2019,1,7,0,7,19241.74
2019-01-07 08:00:00,2019,1,7,0,8,19906.645
2019-01-07 09:00:00,2019,1,7,0,9,19674.238
2019-01-07 10:00:00,2019,1,7,0,10,19320.11
2019-01-07 11:00:00,2019,1,7,0,11,19196.42
2019-01-07 12:00:00,2019,1,7,0,12,18746.025
2019-01-07 13:00:00,2019,1,7,0,13,18457.46
2019-01-07 14:00:00,2019,1,7,0,14,18331.682
2019-01-07 15:00:00,2019,1,7,0,15,18268.496
2019-01-07 16:00:00,2019,1,7,0,16,18268.496
2019-01-07 17:00:00,2019,1,7,0,17,18268.496
2019-01-07 18:00:00,2019,1,7,0,18,18630.982
2019-01-07 19:00:00,2019,1,7,0,19,19165.438
2019-01-07 20:00:00,2019,1,7,0,20,19213.97
2019-01-07 21:00:00,2019,1,7,0,21,19213.97
2019-01-07 22:00:00,2019,1,7,0,22,18975.59
2019-01-07 23:00:00,2019,1,7,0,23,18435.58
2019-01-08 00:00:00,2019,1,8,1,0,17661.965
2019-01-08 01:00:00,2019,1,8,1,1,17228.611
2019-01-08 02:00:00,2019,1,8,1,2,17098.322
2019-01-08 03:00:00,2019,1,8,1,3,17202.127
2019-01-08 04:00:00,2019,1,8,1,4,17202.127
2019-01-08 05:00:00,2019,1,8,1,5,17312.121
2019-01-08 06:00:00,2019,1,8,1,6,18162.182
2019-01-08 07:00:00,2019,1,8,1,7,19582.21
2019-01-08 08:00:00,2019,1,8,1,8,20201.344
2019-01-08 09:00:00,2019,1,8,1,9,19933.727
2019-01-08 10:00:00,2019,1,8,1,10,19457.914
2019-01-08 11:00:00,2019,1,8,1,11,19399.348
2019-01-08 12:00:00,2019,1,8,1,12,18950.191
2019-01-08 13:00:00,2019,1,8,1,13,18661.627
2019-01-08 14:00:00,2019,1,8,1,14,18529.783
2019-01-08 15:00:00,2019,1,8,1,15,18458.88
2019-01-08 16:00:00,2019,1,8,1,16,18458.88
2019-01-08 17:00:00,2019,1,8,1,17,18458.88
2019-01-08 18:00:00,2019,1,8,1,18,18729.305
2019-01-08 19:00:00,2019,1,8,1,19,19266.426
2019-01-08 20:00:00,2019,1,8,1,20,19314.959
2019-01-08 21:00:00,2019,1,8,1,21,19314.959
2019-01-08 22:00:00,2019,1,8,1,22,19078.752
2019-01-08 23:00:00,2019,1,8,1,23,18558.53
2019-01-09 00:00:00,2019,1,9,2,0,17313.139
2019-01-09 01:00:00,2019,1,9,2,1,16879.785
2019-01-09 02:00:00,2019,1,9,2,2,16749.496
2019-01-09 03:00:00,2019,1,9,2,3,16853.3
2019-01-09 04:00:00,2019,1,9,2,4,16853.3
2019-01-09 05:00:00,2019,1,9,2,5,16977.492
2019-01-09 06:00:00,2019,1,9,2,6,17815.6
2019-01-09 07:00:00,2019,1,9,2,7,19261.557
2019-01-09 08:00:00,2019,1,9,2,8,19879.617
2019-01-09 09:00:00,2019,1,9,2,9,19652.121
2019-01-09 10:00:00,2019,1,9,2,10,19204.217
2019-01-09 11:00:00,2019,1,9,2,11,19143.355
2019-01-09 12:00:00,2019,1,9,2,12,18690.166
2019-01-09 13:00:00,2019,1,9,2,13,18401.602
2019-01-09 14:00:00,2019,1,9,2,14,18259.887
2019-01-09 15:00:00,2019,1,9,2,15,18194.316
2019-01-09 16:00:00,2019,1,9,2,16,18194.316
2019-01-09 17:00:00,2019,1,9,2,17,18194.316
2019-01-09 18:00:00,2019,1,9,2,18,18464.74
2019-01-09 19:00:00,2019,1,9,2,19,18990.535
2019-01-09 20:00:00,2019,1,9,2,20,19040.146
2019-01-09 21:00:00,2019,1,9,2,21,19040.146
2019-01-09 22:00:00,2019,1,9,2,22,18805.666
2019-01-09 23:00:00,2019,1,9,2,23,18076.521
2019-01-10 00:00:00,2019,1,10,3,0,17309.998
2019-01-10 01:00:00,2019,1,10,3,1,16876.645
2019-01-10 02:00:00,2019,1,10,3,2,16746.355
2019-01-10 03:00:00,2019,1,10,3,3,16850.16
2019-01-10 04:00:00,2019,1,10,3,4,16850.16
2019-01-10 05:00:00,2019,1,10,3,5,16974.352
2019-01-10 06:00:00,2019,1,10,3,6,17812.459
2019-01-10 07:00:00,2019,1,10,3,7,19258.416
2019-01-10 08:00:00,2019,1,10,3,8,19876.477
2019-01-10 09:00:00,2019,1,10,3,9,19648.98
2019-01-10 10:00:00,2019,1,10,3,10,19204.217
2019-01-10 11:00:00,2019,1,10,3,11,19143.355
2019-01-10 12:00:00,2019,1,10,3,12,18690.166
2019-01-10 13:00:00,2019,1,10,3,13,18401.602
2019-01-10 14:00:00,2019,1,10,3,14,18259.887
2019-01-10 15:00:00,2019,1,10,3,15,18194.316
2019-01-10 16:00:00,2019,1,10,3,16,18194.316
2019-01-10 17:00:00,2019,1,10,3,17,18194.316
2019-01-10 18:00:00,2019,1,10,3,18,18464.74
2019-01-10 19:00:00,2019,1,10,3,19,18990.535
2019-01-10 20:00:00,2019,1,10,3,20,19040.146
2019-01-10 21:00:00,2019,1,10,3,21,19040.146
2019-01-10 22:00:00,2019,1,10,3,22,18805.666
2019-01-10 23:00:00,2019,1,10,3,23,18076.521
2019-01-11 00:00:00,2019,1,11,4,0,16986.697
2019-01-11 01:00:00,2019,1,11,4,1,16553.344
2019-01-11 02:00:00,2019,1,11,4,2,16400.822
2019-01-11 03:00:00,2019,1,11,4,3,16504.627
2019-01-11 04:00:00,2019,1,11,4,4,16504.627
2019-01-11 05:00:00,2019,1,11,4,5,16661.064
2019-01-11 06:00:00,2019,1,11,4,6,17502.855
2019-01-11 07:00:00,2019,1,11,4,7,19043.807
2019-01-11 08:00:00,2019,1,11,4,8,19749.922
2019-01-11 09:00:00,2019,1,11,4,9,19213.434
2019-01-11 10:00:00,2019,1,11,4,10,18687.463
2019-01-11 11:00:00,2019,1,11,4,11,18613.66
2019-01-11 12:00:00,2019,1,11,4,12,18142.023
2019-01-11 13:00:00,2019,1,11,4,13,17771.195
2019-01-11 14:00:00,2019,1,11,4,14,17631.771
2019-01-11 15:00:00,2019,1,11,4,15,17539.283
2019-01-11 16:00:00,2019,1,11,4,16,17539.283
2019-01-11 17:00:00,2019,1,11,4,17,17539.283
2019-01-11 18:00:00,2019,1,11,4,18,17629.46
2019-01-11 19:00:00,2019,1,11,4,19,18026.184
2019-01-11 20:00:00,2019,1,11,4,20,18075.795
2019-01-11 21:00:00,2019,1,11,4,21,18075.795
2019-01-11 22:00:00,2019,1,11,4,22,17891.506
2019-01-11 23:00:00,2019,1,11,4,23,17232.63
2019-01-12 00:00:00,2019,1,12,5,0,16348.784
2019-01-12 01:00:00,2019,1,12,5,1,15875.585
2019-01-12 02:00:00,2019,1,12,5,2,15700.767
2019-01-12 03:00:00,2019,1,12,5,3,15678.401
2019-01-12 04:00:00,2019,1,12,5,4,15678.401
2019-01-12 05:00:00,2019,1,12,5,5,15751.832
2019-01-12 06:00:00,2019,1,12,5,6,15715.896
2019-01-12 07:00:00,2019,1,12,5,7,16172.505
2019-01-12 08:00:00,2019,1,12,5,8,16740.752
2019-01-12 09:00:00,2019,1,12,5,9,16935.5
2019-01-12 10:00:00,2019,1,12,5,10,16677.857
2019-01-12 11:00:00,2019,1,12,5,11,16670.219
2019-01-12 12:00:00,2019,1,12,5,12,16582.312
2019-01-12 13:00:00,2019,1,12,5,13,16201.613
2019-01-12 14:00:00,2019,1,12,5,14,15832.422
2019-01-12 15:00:00,2019,1,12,5,15,15722.498
2019-01-12 16:00:00,2019,1,12,5,16,15722.498
2019-01-12 17:00:00,2019,1,12,5,17,15725.436
2019-01-12 18:00:00,2019,1,12,5,18,15991.075
2019-01-12 19:00:00,2019,1,12,5,19,16552.072
2019-01-12 20:00:00,2019,1,12,5,20,16624.498
2019-01-12 21:00:00,2019,1,12,5,21,16624.498
2019-01-12 22:00:00,2019,1,12,5,22,16339.783
2019-01-12 23:00:00,2019,1,12,5,23,15763.481
2019-01-13 00:00:00,2019,1,13,6,0,15376.831
2019-01-13 01:00:00,2019,1,13,6,1,15094.464
2019-01-13 02:00:00,2019,1,13,6,2,14958.693
2019-01-13 03:00:00,2019,1,13,6,3,14961.114
2019-01-13 04:00:00,2019,1,13,6,4,14961.114
2019-01-13 05:00:00,2019,1,13,6,5,15015.378
2019-01-13 06:00:00,2019,1,13,6,6,14889.933
2019-01-13 07:00:00,2019,1,13,6,7,15312.493
2019-01-13 08:00:00,2019,1,13,6,8,15836.161
2019-01-13 09:00:00,2019,1,13,6,9,16079.573
2019-01-13 10:00:00,2019,1,13,6,10,16121.917
2019-01-13 11:00:00,2019,1,13,6,11,16114.28
2019-01-13 12:00:00,2019,1,13,6,12,16055.549
2019-01-13 13:00:00,2019,1,13,6,13,15724.417
2019-01-13 14:00:00,2019,1,13,6,14,15371.885
2019-01-13 15:00:00,2019,1,13,6,15,15268.63
2019-01-13 16:00:00,2019,1,13,6,16,15268.63
2019-01-13 17:00:00,2019,1,13,6,17,15440.868
2019-01-13 18:00:00,2019,1,13,6,18,16040.887
2019-01-13 19:00:00,2019,1,13,6,19,16759.295
2019-01-13 20:00:00,2019,1,13,6,20,16847.277
2019-01-13 21:00:00,2019,1,13,6,21,16847.277
2019-01-13 22:00:00,2019,1,13,6,22,16605.021
2019-01-13 23:00:00,2019,1,13,6,23,15992.142
2019-01-14 00:00:00,2019,1,14,0,0,15801.113
2019-01-14 01:00:00,2019,1,14,0,1,15675.785
2019-01-14 02:00:00,2019,1,14,0,2,15700.1875
2019-01-14 03:00:00,2019,1,14,0,3,15712.338
2019-01-14 04:00:00,2019,1,14,0,4,15712.338
2019-01-14 05:00:00,2019,1,14,0,5,15900.795
2019-01-14 06:00:00,2019,1,14,0,6,17168.236
2019-01-14 07:00:00,2019,1,14,0,7,18816.838
2019-01-14 08:00:00,2019,1,14,0,8,19594.31
2019-01-14 09:00:00,2019,1,14,0,9,19438.781
2019-01-14 10:00:00,2019,1,14,0,10,19101.977
2019-01-14 11:00:00,2019,1,14,0,11,19011.902
2019-01-14 12:00:00,2019,1,14,0,12,18559.848
2019-01-14 13:00:00,2019,1,14,0,13,18275.129
2019-01-14 14:00:00,2019,1,14,0,14,18150.793
2019-01-14 15:00:00,2019,1,14,0,15,18085.223
2019-01-14 16:00:00,2019,1,14,0,16,18085.223
2019-01-14 17:00:00,2019,1,14,0,17,18085.223
2019-01-14 18:00:00,2019,1,14,0,18,18379.91
2019-01-14 19:00:00,2019,1,14,0,19,18874.252
2019-01-14 20:00:00,2019,1,14,0,20,18923.863
2019-01-14 21:00:00,2019,1,14,0,21,18923.863
2019-01-14 22:00:00,2019,1,14,0,22,18685.482
2019-01-14 23:00:00,2019,1,14,0,23,17970.979
2019-01-15 00:00:00,2019,1,15,1,0,17131.31
2019-01-15 01:00:00,2019,1,15,1,1,16700.877
2019-01-15 02:00:00,2019,1,15,1,2,16551.709
2019-01-15 03:00:00,2019,1,15,1,3,16655.514
2019-01-15 04:00:00,2019,1,15,1,4,16655.514
2019-01-15 05:00:00,2019,1,15,1,5,16798.02
2019-01-15 06:00:00,2019,1,15,1,6,17630.283
2019-01-15 07:00:00,2019,1,15,1,7,19065.168
2019-01-15 08:00:00,2019,1,15,1,8,19710.05
2019-01-15 09:00:00,2019,1,15,1,9,19510.28
2019-01-15 10:00:00,2019,1,15,1,10,19167.023
2019-01-15 11:00:00,2019,1,15,1,11,19106.162
2019-01-15 12:00:00,2019,1,15,1,12,18655.346
2019-01-15 13:00:00,2019,1,15,1,13,18370.627
2019-01-15 14:00:00,2019,1,15,1,14,18246.291
2019-01-15 15:00:00,2019,1,15,1,15,18180.72
2019-01-15 16:00:00,2019,1,15,1,16,18180.72
2019-01-15 17:00:00,2019,1,15,1,17,18180.72
2019-01-15 18:00:00,2019,1,15,1,18,18451.145
2019-01-15 19:00:00,2019,1,15,1,19,18944.293
2019-01-15 20:00:00,2019,1,15,1,20,18993.904
2019-01-15 21:00:00,2019,1,15,1,21,18993.904
2019-01-15 22:00:00,2019,1,15,1,22,18757.697
2019-01-15 23:00:00,2019,1,15,1,23,18043.76
2019-01-16 00:00:00,2019,1,16,2,0,17306.775
2019-01-16 01:00:00,2019,1,16,2,1,16814.168
2019-01-16 02:00:00,2019,1,16,2,2,16665.0
2019-01-16 03:00:00,2019,1,16,2,3,16768.805
2019-01-16 04:00:00,2019,1,16,2,4,16768.805
2019-01-16 05:00:00,2019,1,16,2,5,16911.31
2019-01-16 06:00:00,2019,1,16,2,6,17741.848
2019-01-16 07:00:00,2019,1,16,2,7,19151.533
2019-01-16 08:00:00,2019,1,16,2,8,19806.258
2019-01-16 09:00:00,2019,1,16,2,9,19581.98
2019-01-16 10:00:00,2019,1,16,2,10,19163.533
2019-01-16 11:00:00,2019,1,16,2,11,19102.672
2019-01-16 12:00:00,2019,1,16,2,12,18651.855
2019-01-16 13:00:00,2019,1,16,2,13,18367.137
2019-01-16 14:00:00,2019,1,16,2,14,18242.8
2019-01-16 15:00:00,2019,1,16,2,15,18177.23
2019-01-16 16:00:00,2019,1,16,2,16,18177.23
2019-01-16 17:00:00,2019,1,16,2,17,18177.23
2019-01-16 18:00:00,2019,1,16,2,18,18447.654
2019-01-16 19:00:00,2019,1,16,2,19,18940.803
2019-01-16 20:00:00,2019,1,16,2,20,18990.414
2019-01-16 21:00:00,2019,1,16,2,21,18990.414
2019-01-16 22:00:00,2019,1,16,2,22,18755.934
2019-01-16 23:00:00,2019,1,16,2,23,18041.996
2019-01-17 00:00:00,2019,1,17,3,0,17299.055
2019-01-17 01:00:00,2019,1,17,3,1,16806.447
2019-01-17 02:00:00,2019,1,17,3,2,16657.28
2019-01-17 03:00:00,2019,1,17,3,3,16761.084
2019-01-17 04:00:00,2019,1,17,3,4,16761.084
2019-01-17 05:00:00,2019,1,17,3,5,16909.195
2019-01-17 06:00:00,2019,1,17,3,6,17757.914
2019-01-17 07:00:00,2019,1,17,3,7,19167.6
2019-01-17 08:00:00,2019,1,17,3,8,19822.324
2019-01-17 09:00:00,2019,1,17,3,9,19598.047
2019-01-17 10:00:00,2019,1,17,3,10,19181.715
2019-01-17 11:00:00,2019,1,17,3,11,19120.854
2019-01-17 12:00:00,2019,1,17,3,12,18670.037
2019-01-17 13:00:00,2019,1,17,3,13,18385.318
2019-01-17 14:00:00,2019,1,17,3,14,18260.982
2019-01-17 15:00:00,2019,1,17,3,15,18195.412
2019-01-17 16:00:00,2019,1,17,3,16,18195.412
2019-01-17 17:00:00,2019,1,17,3,17,18195.412
2019-01-17 18:00:00,2019,1,17,3,18,18465.836
2019-01-17 19:00:00,2019,1,17,3,19,18958.984
2019-01-17 20:00:00,2019,1,17,3,20,19008.596
2019-01-17 21:00:00,2019,1,17,3,21,19008.596
2019-01-17 22:00:00,2019,1,17,3,22,18773.143
2019-01-17 23:00:00,2019,1,17,3,23,18041.996
2019-01-18 00:00:00,2019,1,18,4,0,17372.633
2019-01-18 01:00:00,2019,1,18,4,1,16880.025
2019-01-18 02:00:00,2019,1,18,4,2,16730.857
2019-01-18 03:00:00,2019,1,18,4,3,16834.662
2019-01-18 04:00:00,2019,1,18,4,4,16834.662
2019-01-18 05:00:00,2019,1,18,4,5,16954.898
2019-01-18 06:00:00,2019,1,18,4,6,17807.3
2019-01-18 07:00:00,2019,1,18,4,7,19216.986
2019-01-18 08:00:00,2019,1,18,4,8,19875.896
2019-01-18 09:00:00,2019,1,18,4,9,19611.06
2019-01-18 10:00:00,2019,1,18,4,10,19152.293
2019-01-18 11:00:00,2019,1,18,4,11,19078.49
2019-01-18 12:00:00,2019,1,18,4,12,18606.854
2019-01-18 13:00:00,2019,1,18,4,13,18236.025
2019-01-18 14:00:00,2019,1,18,4,14,18096.602
2019-01-18 15:00:00,2019,1,18,4,15,18004.113
2019-01-18 16:00:00,2019,1,18,4,16,18004.113
2019-01-18 17:00:00,2019,1,18,4,17,18004.113
2019-01-18 18:00:00,2019,1,18,4,18,18094.291
2019-01-18 19:00:00,2019,1,18,4,19,18491.014
2019-01-18 20:00:00,2019,1,18,4,20,18540.625
2019-01-18 21:00:00,2019,1,18,4,21,18540.625
2019-01-18 22:00:00,2019,1,18,4,22,18355.363
2019-01-18 23:00:00,2019,1,18,4,23,17694.486
2019-01-19 00:00:00,2019,1,19,5,0,16973.447
2019-01-19 01:00:00,2019,1,19,5,1,16438.096
2019-01-19 02:00:00,2019,1,19,5,2,16263.271
2019-01-19 03:00:00,2019,1,19,5,3,16240.906
2019-01-19 04:00:00,2019,1,19,5,4,16240.906
2019-01-19 05:00:00,2019,1,19,5,5,16280.532
2019-01-19 06:00:00,2019,1,19,5,6,16299.972
2019-01-19 07:00:00,2019,1,19,5,7,16630.531
2019-01-19 08:00:00,2019,1,19,5,8,17098.756
2019-01-19 09:00:00,2019,1,19,5,9,17549.553
2019-01-19 10:00:00,2019,1,19,5,10,17348.996
2019-01-19 11:00:00,2019,1,19,5,11,17341.357
2019-01-19 12:00:00,2019,1,19,5,12,17253.451
2019-01-19 13:00:00,2019,1,19,5,13,16872.744
2019-01-19 14:00:00,2019,1,19,5,14,16503.55
2019-01-19 15:00:00,2019,1,19,5,15,16374.472
2019-01-19 16:00:00,2019,1,19,5,16,16374.472
2019-01-19 17:00:00,2019,1,19,5,17,16381.373
2019-01-19 18:00:00,2019,1,19,5,18,16647.021
2019-01-19 19:00:00,2019,1,19,5,19,17208.014
2019-01-19 20:00:00,2019,1,19,5,20,17280.44
2019-01-19 21:00:00,2019,1,19,5,21,17280.44
2019-01-19 22:00:00,2019,1,19,5,22,16977.812
2019-01-19 23:00:00,2019,1,19,5,23,16430.115
2019-01-20 00:00:00,2019,1,20,6,0,16060.672
2019-01-20 01:00:00,2019,1,20,6,1,15730.323
2019-01-20 02:00:00,2019,1,20,6,2,15594.553
2019-01-20 03:00:00,2019,1,20,6,3,15596.974
2019-01-20 04:00:00,2019,1,20,6,4,15596.974
2019-01-20 05:00:00,2019,1,20,6,5,15617.433
2019-01-20 06:00:00,2019,1,20,6,6,15548.994
2019-01-20 07:00:00,2019,1,20,6,7,15837.935
2019-01-20 08:00:00,2019,1,20,6,8,16261.575
2019-01-20 09:00:00,2019,1,20,6,9,16601.2
2019-01-20 10:00:00,2019,1,20,6,10,16700.637
2019-01-20 11:00:00,2019,1,20,6,11,16692.998
2019-01-20 12:00:00,2019,1,20,6,12,16634.268
2019-01-20 13:00:00,2019,1,20,6,13,16305.611
2019-01-20 14:00:00,2019,1,20,6,14,15953.079
2019-01-20 15:00:00,2019,1,20,6,15,15849.824
2019-01-20 16:00:00,2019,1,20,6,16,15849.824
2019-01-20 17:00:00,2019,1,20,6,17,15995.484
2019-01-20 18:00:00,2019,1,20,6,18,16558.443
2019-01-20 19:00:00,2019,1,20,6,19,17269.625
2019-01-20 20:00:00,2019,1,20,6,20,17357.607
2019-01-20 21:00:00,2019,1,20,6,21,17357.607
2019-01-20 22:00:00,2019,1,20,6,22,17135.238
2019-01-20 23:00:00,2019,1,20,6,23,16629.184
2019-01-21 00:00:00,2019,1,21,0,0,16369.2
